PlayerId,ClubId,PlayerName,Citizenship,Date_of_birth,Position,Foot,Height_in_cm,Highest_market_value_in_gbp
384060,1041,Tino Kadewere,Zimbabwe,1996-01-05,Attack,Right,183,12600000
229004,1041,Moussa Dembele,France,1996-07-12,Attack,Right,183,45000000
540641,40,Davy Rouyard,Guadeloupe,1999-08-17,Goalkeeper,Right,194,135000
356118,89,Suleiman Abdullahi,Nigeria,1996-12-10,Attack,Right,185,1800000
258886,903,Demetri Mitchell,England,1997-01-11,Defender,Left,179,360000
536535,465,Josh Jack,Scotland,2001-02-04,Attack,Right,171,68000
694355,465,Lewis Jamieson,Scotland,2002-04-17,Attack,Left,169,90000
543503,162,Eric Ayiah,Ghana,2000-03-06,Attack,Both,183,135000
265513,465,Eamonn Brophy,Scotland,1996-03-10,Attack,Right,175,675000
77715,465,Curtis Main,England,1992-06-20,Attack,Right,178,360000
399260,465,Kyle Mcallister,Scotland,1999-01-21,Attack,Left,178,315000
634666,465,Jay Henderson,Scotland,2002-03-07,Midfield,Right,168,180000
340921,903,Jake Doyle Hayes,Ireland,1998-12-30,Midfield,,175,405000
45228,465,Ryan Flynn,Scotland,1988-09-04,Midfield,Right,171,450000
463760,465,Ethan Erhahon,Scotland,2001-05-09,Midfield,Left,173,405000
719683,465,Dylan Reid,Scotland,2005-03-01,Midfield,,0,180000
424019,465,Danny Finlayson,Northern Ireland,2001-01-19,Defender,,191,23000
60781,465,Alan Power,Ireland,1988-01-23,Midfield,Right,178,405000
132203,465,Marcus Fraser,Scotland,1994-06-23,Defender,Right,182,405000
125746,465,Richard Tait,Scotland,1989-12-02,Defender,Right,181,450000
220496,465,Charles Dunne,Ireland,1993-02-13,Defender,Left,188,360000
268119,465,Scott Tanser,England,1994-10-23,Defender,Left,182,405000
119574,465,Joe Shaughnessy,Ireland,1992-07-06,Defender,Right,183,450000
382686,465,Conor Mccarthy,Ireland,1998-04-11,Defender,Right,193,450000
454574,465,Peter Urminsky,Slovakia,1999-05-24,Goalkeeper,Right,198,68000
103616,465,Dean Lyness,England,1991-07-20,Goalkeeper,Right,0,113000
34987,1082,Burak Yilmaz,Turkey,1985-07-15,Attack,Right,188,16200000
412932,162,Myron Boadu,Netherlands,2001-01-14,Attack,Right,183,18000000
146854,162,Wissam Ben Yedder,France,1990-08-12,Attack,Both,170,45000000
490426,162,Krepin Diatta,Senegal,1999-02-25,Attack,Right,175,18900000
257448,162,Gelson Martins,Portugal,1995-05-11,Attack,Right,173,31500000
244256,465,Greg Kiltie,Scotland,1997-01-18,Attack,Left,173,450000
569389,162,Sofiane Diop,France,2000-06-09,Attack,Right,175,18000000
263918,162,Aleksandr Golovin,Russia,1996-05-30,Attack,Right,180,27000000
402770,465,Matthew Millar,Australia,1996-08-23,Defender,Right,186,450000
835410,465,Alex Greive,New Zealand,1999-05-13,Attack,,178,225000
8806,162,Cesc Fabregas,Spain,1987-05-04,Midfield,Right,179,49500000
535834,162,Eliot Matazo,Belgium,2002-02-15,Midfield,Right,174,7200000
578872,162,Jean Lucas,Brazil,1998-06-22,Midfield,Right,181,7200000
500689,417,Evann Guessand,France,2001-07-01,Attack,Right,185,2700000
283196,417,Kasper Dolberg,Denmark,1997-10-06,Attack,Right,187,20700000
128895,465,Jak Alnwick,England,1993-06-17,Goalkeeper,Left,187,360000
418659,417,Amine Gouiri,France,2000-02-16,Attack,Right,180,45000000
543051,417,Billal Brahimi,Algeria,2000-03-14,Attack,Both,183,4500000
330659,417,Justin Kluivert,Netherlands,1999-05-05,Attack,Both,172,22500000
412095,417,Ihsan Sacko,France,1997-07-19,Attack,Right,183,1800000
384593,417,Alexis Claude Maurice,France,1998-06-06,Attack,Right,174,10800000
127048,244,Cedric Bakambu,DR Congo,1991-04-11,Attack,Right,182,22500000
273438,417,Danilo Barbosa,Brazil,1996-02-28,Midfield,Right,183,9000000
56818,417,Morgan Schneiderlin,France,1989-11-08,Midfield,Right,186,27000000
745200,162,Maghnes Akliouche,France,2002-02-25,Attack,Left,0,900000
370791,417,Pablo Rosario,Netherlands,1997-01-07,Midfield,Right,185,11700000
170934,417,Mario Lemina,Gabon,1993-09-01,Midfield,Right,184,13500000
334998,65,Robin Kehr,Germany,2000-02-22,Attack,Left,189,135000
313094,417,Jordan Lotomba,Switzerland,1998-09-29,Defender,Right,177,6300000
241229,417,Jordan Amavi,France,1994-03-09,Defender,Left,176,14400000
416108,417,Youcef Atal,Algeria,1996-05-17,Defender,Both,176,22500000
904712,417,Justin Smith,Canada,2003-02-04,Defender,Right,190,270000
16136,417,Dante,Brazil,1983-10-18,Defender,Left,188,15300000
322655,417,Flavius Daniliuc,Austria,2001-04-27,Defender,Right,188,7200000
605184,417,Jean Clair Todibo,France,1999-12-30,Defender,Right,190,18000000
789419,417,Teddy Boulhendi,Algeria,2001-04-09,Goalkeeper,,185,135000
465955,417,Marcin Bulka,Poland,1999-10-04,Goalkeeper,Right,199,1800000
659518,162,Felix Lemarechal,France,2003-08-07,Midfield,Right,181,540000
296802,417,Walter Benitez,Argentina,1993-01-19,Goalkeeper,Right,191,12600000
569598,162,Youssouf Fofana,France,1999-01-10,Midfield,Right,176,16200000
413112,162,Aurelien Tchouameni,France,2000-01-27,Midfield,Right,187,54000000
82009,162,Kevin Volland,Germany,1992-07-30,Attack,Left,179,31500000
409344,417,Calvin Stengs,Netherlands,1998-12-18,Attack,Left,182,18000000
203746,162,Ruben Aguilar,France,1993-04-26,Defender,Right,172,10800000
375137,162,Ismail Jakobs,Germany,1999-08-17,Defender,Left,184,6300000
532775,417,Melvin Bard,France,2000-11-06,Defender,Left,173,8100000
99189,162,Pele,Guinea-Bissau,1991-09-29,Midfield,Right,182,7200000
569383,162,Chrislain Matsima,France,2002-05-15,Defender,Right,193,5400000
122797,417,Andy Delort,Algeria,1991-10-09,Attack,Right,181,14400000
386047,162,Axel Disasi,France,1998-03-11,Defender,Right,190,16200000
463603,162,Benoit Badiashile,France,2001-03-26,Defender,Left,194,27000000
33781,162,Vito Mannone,Italy,1988-03-02,Goalkeeper,Right,189,3150000
249730,162,Guillermo Maripan,Chile,1994-05-06,Defender,Right,193,13500000
195778,162,Alexander Nubel,Germany,1996-09-30,Goalkeeper,Right,193,14400000
142281,89,Anthony Ujah,Nigeria,1990-10-14,Attack,Right,180,4950000
117432,89,Kevin Behrens,Germany,1991-02-03,Attack,Right,184,900000
186988,89,Sven Michel,Germany,1990-07-15,Attack,Left,179,1130000
161869,162,Djibril Sidibe,France,1992-07-29,Defender,Right,182,20700000
94771,89,Andreas Voglsammer,Germany,1992-01-09,Attack,Right,178,2250000
789082,162,Vanderson,Brazil,2001-06-21,Defender,Right,180,16200000
188888,89,Sheraldo Becker,Suriname,1995-02-09,Attack,Right,180,6300000
463618,417,Khephren Thuram,France,2001-03-26,Midfield,Right,192,15300000
421726,89,Keita Endo,Japan,1997-11-22,Attack,Right,175,1440000
692713,89,Maximilian Somnitz,Germany,2003-06-09,Midfield,,189,180000
79377,89,Genki Haraguchi,Japan,1991-05-09,Attack,Right,177,4050000
94137,89,Kevin Mohwald,Germany,1993-07-03,Midfield,Right,183,3600000
346546,162,Radoslaw Majecki,Poland,1999-11-16,Goalkeeper,Right,193,4500000
234029,89,Grischa Promel,Germany,1995-01-09,Midfield,Right,184,6750000
124410,89,Rani Khedira,Germany,1994-01-27,Midfield,Right,188,9000000
168543,89,Levin Oztunali,Germany,1996-03-15,Midfield,Right,185,5850000
560593,417,Hicham Boudaoui,Algeria,1999-09-23,Midfield,Right,175,5850000
53437,89,Bastian Oczipka,Germany,1989-01-12,Defender,Left,185,6300000
72792,89,Niko Giesselmann,Germany,1991-09-26,Defender,Left,182,3600000
699702,89,Mathis Bruns,Germany,2004-03-31,Defender,,192,180000
454863,89,Andras Schafer,Hungary,1999-04-13,Midfield,Both,180,1800000
94201,89,Robin Knoche,Germany,1992-05-22,Defender,Right,190,10800000
420064,162,Caio Henrique,Brazil,1997-07-31,Defender,Left,179,18000000
187491,89,Timo Baumgartl,Germany,1996-03-04,Defender,Right,190,13500000
203411,89,Jakob Busk,Denmark,1993-09-12,Goalkeeper,Right,189,720000
41323,89,Andreas Luthe,Germany,1987-03-10,Goalkeeper,Right,195,1580000
107775,89,Frederik Ronnow,Denmark,1992-08-04,Goalkeeper,Right,190,3150000
284248,89,Paul Jaeckel,Germany,1998-07-22,Defender,Right,189,4500000
607223,1041,Rayan Cherki,France,2003-08-17,Attack,Both,176,24300000
708265,1041,Bradley Barcola,France,2002-09-02,Attack,Right,186,900000
475412,162,Jean Marcelin,France,2000-02-12,Defender,Right,197,6300000
418660,1041,Lenny Pintor,France,2000-08-05,Attack,Right,179,4500000
75921,89,Christopher Trimmel,Austria,1987-02-24,Defender,Right,189,1080000
110036,89,Dominique Heintz,Germany,1993-08-15,Defender,Left,188,9000000
444523,1041,Lucas Paqueta,Brazil,1997-08-27,Attack,Left,180,31500000
669000,1041,Habib Keita,Mali,2002-02-05,Midfield,Left,182,900000
336828,1041,Pape Cheikh,Senegal,1997-08-08,Midfield,Right,180,6300000
395237,1041,Maxence Caqueret,France,2000-02-15,Midfield,Right,174,22500000
395693,1041,Houssem Aouar,France,1998-06-30,Midfield,Right,175,49500000
450936,1041,Tanguy Ndombele,France,1996-12-28,Midfield,Right,181,58500000
135617,1041,Thiago Mendes,Brazil,1992-03-15,Midfield,Right,177,22500000
236400,1041,Leo Dubois,France,1994-09-14,Defender,Right,178,14400000
315110,1041,Karl Toko Ekambi,Cameroon,1992-09-14,Attack,Right,185,16200000
620322,1041,Malo Gusto,France,2003-05-19,Defender,Right,179,10800000
295313,89,Taiwo Awoniyi,Nigeria,1997-08-12,Attack,Right,183,18000000
370789,89,Julian Ryerson,Norway,1997-11-17,Defender,Right,183,3600000
57370,1041,Damien Da Silva,France,1988-05-17,Defender,Right,184,4950000
702441,1041,Sinaly Diomande,Cote d'Ivoire,2001-04-09,Defender,Right,184,6300000
326300,1041,Jeff Reine Adelaide,France,1998-01-17,Attack,Right,184,22500000
277114,1041,Jason Denayer,Belgium,1995-06-28,Defender,Right,184,22500000
555076,1041,Romain Faivre,France,1998-07-14,Midfield,Left,180,13500000
204072,1041,Henrique,Brazil,1994-04-25,Defender,Left,173,1350000
60561,1041,Anthony Lopes,Portugal,1990-10-01,Goalkeeper,Left,184,22500000
451403,89,Laurenz Dehl,Germany,2001-12-12,Attack,,181,225000
166240,80,Jurgen Locadia,Netherlands,1993-11-07,Attack,Right,186,13500000
60957,80,Sebastian Polter,Germany,1991-04-01,Attack,Right,192,2029999
93837,80,Tom Weilandt,Germany,1992-04-27,Attack,Right,186,810000
618472,1041,Castello Lukeba,France,2002-12-17,Defender,Left,184,18000000
283140,80,Tarsis Bonga,Germany,1997-01-10,Attack,Right,197,270000
245744,80,Takuma Asano,Japan,1994-11-10,Attack,Right,173,2700000
41541,80,Danny Blum,Germany,1991-01-07,Attack,Left,183,1350000
289182,80,Christopher Antwi Adjei,Ghana,1994-02-07,Attack,Right,174,1800000
232144,80,Milos Pantovic,Serbia,1996-07-07,Attack,Right,185,1980000
190289,80,Gerrit Holtmann,Philippines,1995-03-25,Attack,Left,185,4050000
79967,80,Simon Zoller,Germany,1991-06-26,Attack,Right,179,2700000
443331,80,Patrick Osterhage,Germany,2000-02-01,Midfield,Left,186,810000
280575,80,Elvis Rexhbecaj,Germany,1997-11-01,Midfield,Left,182,7200000
181778,1041,Emerson,Italy,1994-08-03,Defender,Left,176,27000000
121686,80,Cristian Gamboa,Costa Rica,1989-10-24,Defender,Right,175,1800000
111266,80,Anthony Losilla,France,1986-03-10,Midfield,Right,185,810000
452222,80,Moritz Romling,Germany,2001-04-30,Defender,Left,186,225000
186477,80,Herbert Bockhorn,Germany,1995-01-31,Defender,Right,176,720000
148967,80,Konstantinos Stafylidis,Greece,1993-12-02,Defender,Left,178,4050000
461581,1041,Malcolm Barcola,Togo,1999-05-14,Goalkeeper,Right,195,225000
154396,80,Danilo Soares,Brazil,1991-10-29,Defender,Left,170,1980000
63489,80,Vasilios Lampropoulos,Greece,1990-03-31,Defender,Right,185,900000
334207,80,Maxim Leitsch,Germany,1998-05-18,Defender,Left,189,4500000
467563,80,Armel Bella Kotchap,Germany,2001-12-11,Defender,Right,190,9000000
452192,80,Paul Grave,Germany,2001-04-10,Goalkeeper,,193,90000
553282,80,Tjark Ernst,Germany,2003-03-15,Goalkeeper,Both,193,180000
61989,80,Michael Esser,Germany,1987-11-22,Goalkeeper,Right,198,1800000
40792,80,Manuel Riemann,Germany,1988-09-09,Goalkeeper,Right,186,1080000
343959,80,Erhan Ma Scaron Ović,Serbia,1998-11-22,Defender,Both,189,2250000
596813,65,Dickson Abiama,Nigeria,1998-11-03,Attack,Right,184,810000
410649,65,Afimico Pululu,Angola,1999-03-23,Attack,Left,175,2700000
448177,65,Jessic Ngankam,Germany,2000-07-20,Attack,Right,184,1800000
171209,65,Branimir Hrgota,Sweden,1993-01-12,Attack,Left,185,3150000
136181,65,Havard Nielsen,Norway,1993-07-15,Attack,Right,187,1800000
518505,65,Jamie Leweling,Germany,2001-02-26,Attack,Both,184,4050000
41458,80,Robert Tesche,Germany,1987-05-27,Midfield,Right,182,1800000
310662,65,Timothy Tillman,Germany,1999-01-04,Attack,Right,183,1620000
161204,65,Julian Green,United States,1995-06-06,Midfield,Right,176,1800000
228975,1041,Julian Pollersbeck,Germany,1994-08-16,Goalkeeper,Right,195,2700000
183780,65,Paul Seguin,Germany,1995-03-29,Midfield,Right,186,2250000
192300,65,Max Christiansen,Germany,1996-09-25,Midfield,Right,185,2250000
392131,65,Simon Asta,Germany,2001-01-25,Defender,Right,181,810000
196084,65,Marco Meyerhofer,Germany,1995-11-18,Defender,Right,179,2250000
146258,65,Jetro Willems,Netherlands,1994-03-30,Defender,Left,177,9000000
296378,65,Luca Itter,Germany,1999-01-05,Defender,Left,183,1800000
690218,65,Oliver Fobassam,Germany,2003-04-06,Defender,Right,190,180000
536472,65,Abdourahmane Barry,France,2000-02-21,Defender,Right,185,450000
26485,1041,Jerome Boateng,Germany,1988-09-03,Defender,Right,192,40500000
147359,65,Jeremy Dudziak,Tunisia,1995-08-28,Attack,Left,176,2250000
388363,65,Maximilian Bauer,Germany,2000-02-09,Defender,Right,189,2700000
371256,1041,Tete,Brazil,2000-02-15,Attack,Left,175,19800000
291383,65,Leon Schaffran,Germany,1998-07-31,Goalkeeper,Right,186,113000
153555,65,Sebastian Griesbeck,Germany,1990-10-03,Midfield,Right,191,1130000
170517,65,Marius Funk,Germany,1996-01-01,Goalkeeper,Right,187,270000
199221,65,Andreas Linde,Sweden,1993-07-24,Goalkeeper,Right,196,810000
36898,65,Sascha Burchert,Germany,1989-10-30,Goalkeeper,Right,187,540000
342229,583,Kylian Mbappe,France,1998-12-20,Attack,Right,178,180000000
260655,80,Eduard Lowen,Germany,1997-01-28,Midfield,Right,188,6300000
45320,583,Angel Di Maria,Argentina,1988-02-14,Attack,Left,180,58500000
85148,583,Julian Draxler,Germany,1993-09-20,Attack,Right,185,36000000
68290,583,Neymar,Brazil,1992-02-05,Attack,Right,175,162000000
748061,65,Lasse Schulz,Finland,2003-03-29,Goalkeeper,Right,198,135000
659521,583,Edouard Michut,France,2003-03-04,Attack,Right,178,2700000
566931,583,Xavi Simons,Netherlands,2003-04-21,Attack,Right,168,3600000
99343,583,Ander Herrera,Spain,1989-08-14,Midfield,Right,182,27000000
247661,65,Gideon Jung,Germany,1994-09-12,Defender,Right,189,3600000
126665,583,Idrissa Gueye,Senegal,1989-09-26,Midfield,Right,174,27000000
49499,583,Georginio Wijnaldum,Netherlands,1990-11-11,Midfield,Right,175,45000000
102558,583,Marco Verratti,Italy,1992-11-05,Midfield,Right,165,67500000
810096,583,Ismael Gharbi,Spain,2004-04-10,Attack,Right,173,1350000
28003,583,Lionel Messi,Argentina,1987-06-24,Attack,Left,170,162000000
166237,583,Leandro Paredes,Argentina,1994-06-29,Midfield,Right,180,36000000
608027,583,Anfane Ahamada,Comoros,2002-05-07,Midfield,Right,181,90000
398073,583,Achraf Hakimi,Morocco,1998-11-04,Defender,Right,181,63000000
126710,583,Layvin Kurzawa,France,1992-09-04,Defender,Left,182,20700000
126719,583,Juan Bernat,Spain,1993-03-01,Defender,Left,177,18000000
460629,583,Colin Dagba,France,1998-09-09,Defender,Right,170,16200000
616341,583,Nuno Mendes,Portugal,2002-06-19,Defender,Left,176,36000000
787912,583,El Chadaille Bitshiabu,France,2005-05-16,Defender,Left,196,1800000
536482,583,Junior Dina Ebimbe,France,2000-11-21,Midfield,Right,183,5400000
25557,583,Sergio Ramos,Spain,1986-03-30,Defender,Right,184,45000000
282041,583,Presnel Kimpembe,France,1995-08-13,Defender,Left,183,36000000
228948,583,Thilo Kehrer,Germany,1996-09-21,Defender,Right,186,31500000
181767,583,Marquinhos,Brazil,1994-05-14,Defender,Right,183,67500000
460626,583,Garissone Innocent,Haiti,2000-04-16,Goalkeeper,Right,192,270000
93730,583,Alexandre Letellier,France,1990-12-11,Goalkeeper,Right,193,1350000
79422,583,Keylor Navas,Costa Rica,1986-12-15,Goalkeeper,Right,185,18000000
315858,583,Gianluigi Donnarumma,Italy,1999-02-25,Goalkeeper,Right,196,58500000
167556,338,Vladyslav Kulach,Ukraine,1993-05-07,Attack,Right,178,1080000
93081,65,Nick Viergever,Netherlands,1989-08-03,Defender,Left,183,3600000
229005,583,Abdou Diallo,Senegal,1996-05-04,Defender,Left,187,31500000
141050,583,Danilo Pereira,Portugal,1991-09-09,Midfield,Right,188,27000000
70754,338,Denys Garmash,Ukraine,1990-04-19,Attack,Right,186,5850000
167722,338,Vitaliy Buyalskyi,Ukraine,1993-01-06,Attack,Right,175,6300000
539442,338,Yaroslav Nadolskyi,Ukraine,2001-03-01,Midfield,Left,179,90000
207074,338,Oleksandr Andriyevskyi,Ukraine,1994-06-25,Midfield,Left,179,1080000
618415,583,Nathan Bitumazala,France,2002-12-10,Midfield,Right,178,360000
154578,80,Saulo Decarli,Switzerland,1992-02-04,Defender,Right,188,1620000
294746,338,Volodymyr Shepelev,Ukraine,1997-06-01,Midfield,Right,184,3600000
368611,338,Mykola Shaparenko,Ukraine,1998-10-04,Midfield,Right,178,9000000
59322,338,Oleksandr Karavaev,Ukraine,1992-06-02,Defender,Right,175,4500000
208469,338,Volodymyr Kostevych,Ukraine,1992-10-23,Defender,Left,174,1350000
606576,583,Denis Franchi,Italy,2002-10-22,Goalkeeper,Right,189,225000
366723,338,Vladyslav Dubinchak,Ukraine,1998-07-01,Defender,Left,173,900000
505463,338,Oleksandr Syrota,Ukraine,2000-06-11,Defender,Left,193,2700000
213865,338,Mykyta Burda,Ukraine,1995-03-24,Defender,Right,187,3150000
659089,338,Ilya Zabarnyi,Ukraine,2002-09-01,Defender,Right,189,13500000
404838,338,Vladyslav Kucheruk,Ukraine,1999-02-14,Goalkeeper,Right,191,360000
91931,338,Denys Boyko,Ukraine,1988-01-29,Goalkeeper,Right,197,4950000
305415,338,Artem Besedin,Ukraine,1996-03-31,Attack,Right,185,2700000
206888,338,Georgiy Bushchan,Ukraine,1994-05-31,Goalkeeper,Right,196,8100000
191891,244,Arkadiusz Milik,Poland,1994-02-28,Attack,Left,186,36000000
384745,65,Tobias Raschl,Germany,2000-02-21,Midfield,Right,177,900000
341647,244,Cengiz Under,Turkey,1997-07-14,Attack,Left,173,31500000
708681,244,Salim Ben Seghir,France,2003-02-24,Attack,Right,174,360000
466809,244,Konrad De La Fuente,United States,2001-07-16,Attack,Right,170,5400000
417242,338,Ruslan Neshcheret,Ukraine,2002-01-22,Goalkeeper,Right,190,900000
708680,244,Ugo Bertelli,France,2003-07-15,Attack,Right,168,270000
37647,244,Dimitri Payet,France,1987-03-29,Attack,Right,175,27000000
372711,244,Amine Harit,Morocco,1997-06-18,Attack,Right,180,27000000
659520,244,Bilal Nadir,France,2003-11-28,Midfield,,172,135000
404841,338,Denys Popov,Ukraine,1999-02-17,Defender,Both,185,3150000
287792,338,Oleksandr Tymchyk,Ukraine,1997-01-20,Defender,Right,180,2250000
383325,338,Denys Antyukh,Ukraine,1997-07-30,Attack,Left,183,540000
465830,244,Matteo Guendouzi,France,1999-04-14,Midfield,Right,185,45000000
805476,244,Paolo Sciortino,France,2003-11-05,Midfield,Right,177,135000
394327,244,Boubacar Kamara,France,1999-11-23,Midfield,Right,184,33299999
298975,244,Pol Lirola,Spain,1997-08-13,Defender,Right,183,11700000
94005,244,Sead Kolasinac,Bosnia-Herzegovina,1993-06-20,Defender,Left,183,18000000
183647,244,Alvaro Gonzalez,Spain,1990-01-08,Defender,Right,182,8100000
691316,244,Luis Henrique,Brazil,2001-12-14,Attack,Right,181,7200000
667965,244,Oussama Targhalline,Morocco,2002-05-20,Midfield,Right,0,180000
341705,244,Gerson,Brazil,1997-05-20,Midfield,Left,184,19800000
495666,244,William Saliba,France,2001-03-24,Defender,Right,192,27000000
238266,244,Duje Caleta Car,Croatia,1996-09-17,Defender,Right,192,22500000
23951,244,Steve Mandanda,France,1985-03-28,Goalkeeper,Right,185,15300000
286415,244,Pau Lopez,Spain,1994-12-13,Goalkeeper,Left,189,21600000
370846,1082,Timothy Weah,United States,2000-02-22,Attack,Right,185,13500000
533738,1082,Jonathan David,Canada,2000-01-14,Attack,Both,180,45000000
264372,338,Viktor Tsygankov,Ukraine,1997-11-15,Attack,Left,178,22500000
557610,1082,Isaac Lihadji,France,2002-04-10,Attack,Left,177,3600000
696600,244,Simon Ngapandouetnbu,France,2003-04-12,Goalkeeper,Right,186,360000
18900,1082,Hatem Ben Arfa,France,1987-03-07,Attack,Left,179,12600000
392770,1082,Angel Gomes,England,2000-08-31,Attack,Right,168,6300000
290256,1082,Xeka,Portugal,1994-11-10,Midfield,Both,186,9000000
258027,1082,Renato Sanches,Portugal,1997-08-18,Midfield,Right,176,27000000
485706,1082,Amadou Onana,Belgium,2001-08-16,Midfield,Both,195,9000000
485963,244,Pape Gueye,Senegal,1999-01-24,Midfield,Left,183,10800000
496857,1082,Edon Zhegrova,Kosovo,1999-03-31,Attack,Left,181,4500000
292818,1082,Jonathan Bamba,France,1996-03-26,Attack,Right,175,22500000
